344,CITROEN SPACE TOURER,2019,0,1,0,0,1,0,36007,13900000,20/06/2020,citroen
934,CITROEN SPACE TOURER,2019,0,1,0,0,1,0,39435,14900000,23/05/2020,citroen
1821,CITROEN SPACE TOURER,2019,0,1,0,0,1,0,24503,14900000,23/04/2020,citroen
3217,DAIHATSU TERIOS,2009,0,1,0,1,0,0,102422,4680000,10/03/2020,daihatsu
3347,DAIHATSU TERIOS,2014,0,1,0,1,0,0,87000,6390000,05/03/2020,daihatsu
2191,DFM A30,2016,0,1,0,1,0,0,48193,4280000,08/04/2020,dfm
2402,DFM A30,2018,0,1,0,1,0,0,58912,4980000,28/03/2020,dfm
2211,DFM AX3,2018,0,1,0,1,0,0,51926,6490000,08/04/2020,dfm
630,DFM AX7,2019,0,1,0,1,0,0,9500,7490000,11/06/2020,dfm
2316,DFM AX7,2018,0,1,0,1,0,0,37000,7190000,01/04/2020,dfm
2709,DFM AX7,2019,0,1,0,1,0,0,14500,7990000,20/03/2020,dfm
66,DFM JOYEAR,2019,0,1,0,1,0,0,21000,4990000,01/07/2020,dfm
365,DFM JOYEAR,2019,0,1,0,1,0,0,27000,5490000,19/06/2020,dfm
1879,DFM JOYEAR,2018,0,1,0,1,0,0,35000,5590000,23/04/2020,dfm
2104,DFM JOYEAR,2019,0,1,0,1,0,0,38000,5980000,14/04/2020,dfm
72,DFM SX6,2019,0,1,0,1,0,0,18000,7990000,01/07/2020,dfm
540,DFM SX6,2019,0,1,0,1,0,0,20000,7990000,16/06/2020,dfm
1777,DFM SX6,2020,0,1,0,1,0,0,10314,8900000,24/04/2020,dfm
3151,DFM SX6,2019,0,1,0,1,0,0,32000,7290000,12/03/2020,dfm
163,DFSK CARGO,2014,0,1,0,1,0,0,44000,3490000,26/06/2020,dfsk
2234,DFSK SUV 580,2018,0,1,0,1,0,0,33167,7200000,07/04/2020,dfsk
2334,DFSK SUV 580,2018,0,1,0,1,0,0,29120,7580000,01/04/2020,dfsk
13,DODGE CALIBER,2012,1,0,0,1,0,0,127000,5890000,03/07/2020,dodge
3297,DODGE CALIBER,2009,0,1,0,1,0,0,123653,4790000,09/03/2020,dodge
1752,DODGE CARAVAN,2015,1,0,0,1,0,0,79357,7290000,24/04/2020,dodge
2190,DODGE CHARGER,2013,0,1,0,1,0,0,45461,14580000,08/04/2020,dodge
2003,DODGE DAKOTA,2012,1,0,0,1,0,0,179777,5980000,17/04/2020,dodge
1867,DODGE DART,1969,0,1,0,1,0,0,8840,8990000,23/04/2020,dodge
803,DODGE DURANGO,2017,1,0,0,1,0,0,50000,15990000,01/06/2020,dodge
1014,DODGE DURANGO,2018,1,0,0,1,0,0,90605,20360000,18/05/2020,dodge
1102,DODGE DURANGO,2016,1,0,0,1,0,0,40000,16900000,15/05/2020,dodge
1346,DODGE DURANGO,2015,1,0,0,1,0,0,82087,13990000,09/05/2020,dodge
2189,DODGE DURANGO,2013,1,0,0,1,0,0,72528,9780000,08/04/2020,dodge
2932,DODGE DURANGO,2012,1,0,0,1,0,0,80000,11890000,18/03/2020,dodge
28,DODGE JOURNEY,2018,1,0,0,1,0,0,19000,11590000,02/07/2020,dodge
493,DODGE JOURNEY,2016,0,1,0,0,1,0,461200,10990000,17/06/2020,dodge
625,DODGE JOURNEY,2016,0,1,0,0,1,0,89391,11990000,11/06/2020,dodge
703,DODGE JOURNEY,2010,0,0,1,1,0,0,124000,5790000,06/06/2020,dodge
706,DODGE JOURNEY,2014,1,0,0,1,0,0,69874,8990000,06/06/2020,dodge
770,DODGE JOURNEY,2017,1,0,0,1,0,0,45652,13990000,03/06/2020,dodge
814,DODGE JOURNEY,2018,1,0,0,1,0,0,21163,15990000,01/06/2020,dodge
1063,DODGE JOURNEY,2019,1,0,0,1,0,0,14500,15990000,17/05/2020,dodge
1064,DODGE JOURNEY,2020,1,0,0,1,0,0,4450,16990000,17/05/2020,dodge
2069,DODGE JOURNEY,2020,1,0,0,1,0,0,17939,14890000,15/04/2020,dodge
2228,DODGE JOURNEY,2019,1,0,0,1,0,0,19766,12990000,07/04/2020,dodge
2249,DODGE JOURNEY,2015,1,0,0,1,0,0,97000,9490000,06/04/2020,dodge
2468,DODGE JOURNEY,2017,1,0,0,1,0,0,58879,11490000,26/03/2020,dodge
2617,DODGE JOURNEY,2019,1,0,0,1,0,0,19306,13590000,24/03/2020,dodge
2629,DODGE JOURNEY,2019,1,0,0,1,0,0,16000,13780000,23/03/2020,dodge
3044,DODGE JOURNEY,2011,1,0,0,1,0,0,131563,5990000,16/03/2020,dodge
3091,DODGE JOURNEY,2016,0,1,0,0,1,0,81999,10990000,13/03/2020,dodge
3356,DODGE JOURNEY,2013,1,0,0,1,0,0,82000,8990000,05/03/2020,dodge
271,DODGE RAM 1500,2019,1,0,0,0,1,0,12900,34900000,24/06/2020,dodge
664,DODGE RAM 1500,2018,1,0,0,1,0,0,47758,16590000,09/06/2020,dodge
1991,DODGE RAM 1500,2014,1,0,0,1,0,0,132154,15490000,18/04/2020,dodge
3300,DODGE RAM 1500,2016,1,0,0,1,0,0,110336,18900000,08/03/2020,dodge
3352,DODGE RAM 1500,2010,1,0,0,1,0,0,147298,11980000,05/03/2020,dodge
2653,DONGFENG A 30,2018,1,0,0,1,0,0,42000,5990000,23/03/2020,dongfeng
2017,DONGFENG CARGO BOX,2016,0,1,0,1,0,0,48000,4790000,17/04/2020,dongfeng
2763,FAW OLEY,2017,0,1,0,1,0,0,24000,4290000,19/03/2020,faw
1313,FERRARI 355 SPIDER,1997,1,0,0,1,0,0,41975,59990000,11/05/2020,ferrari
3316,FERRARI 488,2017,1,0,0,1,0,0,5580,168900000,06/03/2020,ferrari
479,FIAT 500,2016,0,1,0,1,0,0,45870,6390000,17/06/2020,fiat
1080,FIAT 500,2017,0,1,0,1,0,0,22000,7250000,16/05/2020,fiat
1312,FIAT 500,2018,0,1,0,1,0,0,15000,8990000,11/05/2020,fiat
1349,FIAT 500,2017,1,0,0,0,1,0,50915,8990000,09/05/2020,fiat
1454,FIAT 500,2019,0,1,0,1,0,0,21445,10690000,06/05/2020,fiat
2126,FIAT 500,2019,0,1,0,1,0,0,39000,9990000,13/04/2020,fiat
3361,FIAT 500,2014,0,1,0,1,0,0,52525,5890000,05/03/2020,fiat
639,FIAT 500X,2016,0,1,0,1,0,0,40050,7980000,10/06/2020,fiat
3049,FIAT ARGO,2019,0,1,0,1,0,0,9000,7790000,16/03/2020,fiat
1363,FIAT DOBLO,2018,0,1,0,0,1,0,61581,8590000,08/05/2020,fiat
2294,FIAT DUCATO,2020,0,1,0,0,1,0,11230,23990000,03/04/2020,fiat
183,FIAT FIORINO,2012,0,1,0,0,1,0,170000,3390000,25/06/2020,fiat
1536,FIAT FIORINO,2013,0,1,0,1,0,0,166859,3790000,03/05/2020,fiat
1761,FIAT FIORINO,2017,0,1,0,0,1,0,64558,5990000,24/04/2020,fiat
2368,FIAT FIORINO,2016,0,1,0,0,1,0,63444,4900000,30/03/2020,fiat
2369,FIAT FIORINO,2016,0,1,0,0,1,0,41526,4900000,30/03/2020,fiat
944,FIAT FULLBACK,2017,1,0,0,0,1,0,100740,11890000,22/05/2020,fiat
1507,FIAT FULLBACK,2017,0,1,0,1,0,0,86100,12490000,05/05/2020,fiat
314,FIAT GRANDE PUNTO,2012,0,1,0,1,0,0,60000,3990000,22/06/2020,fiat
465,FIAT LINEA,2016,0,1,0,1,0,0,68000,5690000,17/06/2020,fiat
1430,FIAT PALIO,2016,0,1,0,1,0,0,60000,4490000,06/05/2020,fiat
785,FIAT PUNTO,2016,0,1,0,1,0,0,78315,5990000,02/06/2020,fiat
2516,FIAT QUBO,2019,0,1,0,1,0,0,37942,7590000,25/03/2020,fiat
1190,FIAT STRADA,2016,0,1,0,1,0,0,46000,6990000,13/05/2020,fiat
1618,FIAT STRADA,2017,0,1,0,1,0,0,47500,7690000,29/04/2020,fiat
3328,FIAT TIPO,2010,0,1,0,1,0,0,108000,4490000,06/03/2020,fiat
182,FIAT UNO,2018,0,1,0,1,0,0,28000,4990000,25/06/2020,fiat
1864,FIAT UNO,2014,0,1,0,1,0,0,87107,2990000,23/04/2020,fiat
1865,FIAT UNO,2014,0,1,0,1,0,0,103566,2990000,23/04/2020,fiat
1866,FIAT UNO,2014,0,1,0,1,0,0,86075,2990000,23/04/2020,fiat
3351,FIAT UNO,2020,0,1,0,1,0,0,20003,5990000,05/03/2020,fiat
211,FORD ECOSPORT,2019,0,1,0,1,0,0,25200,9490000,25/06/2020,ford
473,FORD ECOSPORT,2017,0,1,0,1,0,0,42000,8490000,17/06/2020,ford
804,FORD ECOSPORT,2020,1,0,0,1,0,0,8000,13490000,01/06/2020,ford
976,FORD ECOSPORT,2017,0,1,0,1,0,0,41980,7780000,20/05/2020,ford
1131,FORD ECOSPORT,2017,0,1,0,1,0,0,30466,7690000,14/05/2020,ford
1266,FORD ECOSPORT,2016,0,1,0,1,0,0,81736,7680000,12/05/2020,ford
1297,FORD ECOSPORT,2017,0,1,0,1,0,0,31000,7490000,11/05/2020,ford
1617,FORD ECOSPORT,2017,0,1,0,0,1,0,68000,8590000,29/04/2020,ford
1645,FORD ECOSPORT,2016,0,1,0,0,1,0,93000,7990000,28/04/2020,ford
1749,FORD ECOSPORT,2017,0,1,0,1,0,0,71500,7490000,24/04/2020,ford
1861,FORD ECOSPORT,2017,0,1,0,1,0,0,40530,7990000,23/04/2020,ford
2049,FORD ECOSPORT,2018,0,1,0,1,0,0,39600,8190000,16/04/2020,ford
2199,FORD ECOSPORT,2018,0,1,0,0,1,0,65500,8500000,08/04/2020,ford
2305,FORD ECOSPORT,2018,0,1,0,0,1,0,72816,7900000,02/04/2020,ford
2342,FORD ECOSPORT,2019,1,0,0,1,0,0,20300,11990000,01/04/2020,ford
2355,FORD ECOSPORT,2017,0,1,0,1,0,0,46500,7390000,31/03/2020,ford
2399,FORD ECOSPORT,2020,0,1,0,1,0,0,4770,10490000,28/03/2020,ford
2590,FORD ECOSPORT,2016,0,1,0,1,0,0,27738,7490000,24/03/2020,ford
2633,FORD ECOSPORT,2018,1,0,0,1,0,0,43800,9390000,23/03/2020,ford
2702,FORD ECOSPORT,2015,0,1,0,1,0,0,64000,7490000,20/03/2020,ford
2925,FORD ECOSPORT,2017,0,1,0,1,0,0,67770,7490000,18/03/2020,ford
3007,FORD ECOSPORT,2018,0,1,0,1,0,0,36400,9390000,17/03/2020,ford
3016,FORD ECOSPORT,2018,0,1,0,1,0,0,38100,8380000,17/03/2020,ford
3048,FORD ECOSPORT,2014,0,1,0,1,0,0,101007,6990000,16/03/2020,ford
3062,FORD ECOSPORT,2019,1,0,0,1,0,0,9900,11890000,14/03/2020,ford
3136,FORD ECOSPORT,2016,0,1,0,1,0,0,94585,7290000,12/03/2020,ford
3334,FORD ECOSPORT,2016,0,1,0,1,0,0,99000,7290000,06/03/2020,ford
9,FORD EDGE,2018,1,0,0,1,0,0,52000,19590000,03/07/2020,ford
161,FORD EDGE,2018,1,0,0,1,0,0,33626,14900000,26/06/2020,ford
462,FORD EDGE,2017,1,0,0,1,0,0,91000,13490000,17/06/2020,ford
970,FORD EDGE,2019,1,0,0,1,0,0,20700,17480000,20/05/2020,ford
1133,FORD EDGE,2019,1,0,0,1,0,0,49000,13900000,14/05/2020,ford
1167,FORD EDGE,2017,1,0,0,1,0,0,31000,15490000,13/05/2020,ford
1168,FORD EDGE,2017,1,0,0,1,0,0,35520,15490000,13/05/2020,ford
1174,FORD EDGE,2014,1,0,0,1,0,0,95000,9480000,13/05/2020,ford
1187,FORD EDGE,2018,1,0,0,1,0,0,42030,16990000,13/05/2020,ford
1214,FORD EDGE,2018,1,0,0,1,0,0,36600,15900000,12/05/2020,ford
1295,FORD EDGE,2015,1,0,0,1,0,0,64580,10890000,11/05/2020,ford
1619,FORD EDGE,2017,1,0,0,1,0,0,70523,13390000,29/04/2020,ford
2106,FORD EDGE,2020,1,0,0,1,0,0,7800,20470000,14/04/2020,ford
2301,FORD EDGE,2020,1,0,0,1,0,0,7800,20480000,03/04/2020,ford
2341,FORD EDGE,2019,1,0,0,1,0,0,9600,15890000,01/04/2020,ford
2486,FORD EDGE,2018,1,0,0,1,0,0,11400,15290000,26/03/2020,ford
2584,FORD EDGE,2011,1,0,0,1,0,0,87548,8990000,24/03/2020,ford
2654,FORD EDGE,2014,1,0,0,1,0,0,122000,9500000,23/03/2020,ford
2716,FORD EDGE,2013,1,0,0,1,0,0,93000,8990000,19/03/2020,ford
2777,FORD EDGE,2018,1,0,0,1,0,0,54000,13780000,18/03/2020,ford
3076,FORD EDGE,2018,1,0,0,1,0,0,20000,16490000,14/03/2020,ford
3208,FORD EDGE,2015,1,0,0,1,0,0,55000,12990000,10/03/2020,ford
3216,FORD EDGE,2017,1,0,0,1,0,0,37000,14890000,10/03/2020,ford
3357,FORD EDGE,2018,1,0,0,1,0,0,41000,15990000,05/03/2020,ford
10,FORD ESCAPE,2019,0,1,0,0,1,0,52000,15490000,03/07/2020,ford
50,FORD ESCAPE,2017,1,0,0,1,0,0,49000,10290000,02/07/2020,ford
164,FORD ESCAPE,2017,1,0,0,1,0,0,55800,10390000,26/06/2020,ford
388,FORD ESCAPE,2019,1,0,0,1,0,0,30000,10550000,19/06/2020,ford
773,FORD ESCAPE,2014,1,0,0,1,0,0,125350,7490000,03/06/2020,ford
819,FORD ESCAPE,2018,1,0,0,1,0,0,60500,12990000,01/06/2020,ford
988,FORD ESCAPE,2019,1,0,0,1,0,0,38824,13990000,19/05/2020,ford
1013,FORD ESCAPE,2019,1,0,0,0,1,0,20000,16870000,18/05/2020,ford
1104,FORD ESCAPE,2018,0,1,0,0,1,0,56000,14290000,15/05/2020,ford
1116,FORD ESCAPE,2014,1,0,0,1,0,0,71000,9700000,15/05/2020,ford
1533,FORD ESCAPE,2018,1,0,0,1,0,0,33960,11990000,03/05/2020,ford
1708,FORD ESCAPE,2019,1,0,0,1,0,0,15500,12780000,27/04/2020,ford
1876,FORD ESCAPE,2019,1,0,0,1,0,0,14000,14990000,23/04/2020,ford
1881,FORD ESCAPE,2016,1,0,0,1,0,0,49255,10790000,23/04/2020,ford
2035,FORD ESCAPE,2016,1,0,0,1,0,0,79580,9890000,16/04/2020,ford
2235,FORD ESCAPE,2019,1,0,0,0,1,0,21000,18790000,07/04/2020,ford
2261,FORD ESCAPE,2018,1,0,0,1,0,0,38730,12990000,06/04/2020,ford
2263,FORD ESCAPE,2017,1,0,0,1,0,0,77200,12990000,06/04/2020,ford
2264,FORD ESCAPE,2016,1,0,0,1,0,0,76800,11990000,06/04/2020,ford
2409,FORD ESCAPE,2018,1,0,0,1,0,0,40200,11490000,27/03/2020,ford
2849,FORD ESCAPE,2018,1,0,0,1,0,0,64605,13290000,18/03/2020,ford
2850,FORD ESCAPE,2012,1,0,0,1,0,0,91251,6390000,18/03/2020,ford
3065,FORD ESCAPE,2018,1,0,0,1,0,0,17100,12490000,14/03/2020,ford
3180,FORD ESCAPE,2019,1,0,0,0,1,0,12000,17980000,11/03/2020,ford
123,FORD EXPEDITION,2018,1,0,0,1,0,0,36800,21990000,30/06/2020,ford
655,FORD EXPEDITION,2006,1,0,0,1,0,0,188000,7990000,09/06/2020,ford
1416,FORD EXPEDITION,2014,1,0,0,1,0,0,93245,14590000,07/05/2020,ford
42,FORD EXPLORER,2018,1,0,0,1,0,0,45600,22890000,02/07/2020,ford
207,FORD EXPLORER,2012,1,0,0,1,0,0,91000,11580000,25/06/2020,ford
218,FORD EXPLORER,2016,1,0,0,1,0,0,55000,15490000,25/06/2020,ford
220,FORD EXPLORER,2018,1,0,0,1,0,0,45000,20790000,25/06/2020,ford
464,FORD EXPLORER,2016,1,0,0,1,0,0,69000,17290000,17/06/2020,ford
467,FORD EXPLORER,2018,1,0,0,1,0,0,28000,18990000,17/06/2020,ford
489,FORD EXPLORER,2016,1,0,0,1,0,0,72121,14990000,17/06/2020,ford
796,FORD EXPLORER,2018,1,0,0,1,0,0,28500,17990000,02/06/2020,ford
873,FORD EXPLORER,2018,1,0,0,1,0,0,58000,20990000,27/05/2020,ford
965,FORD EXPLORER,2016,1,0,0,1,0,0,79000,13990000,20/05/2020,ford
1184,FORD EXPLORER,2018,1,0,0,1,0,0,67496,17990000,13/05/2020,ford
1185,FORD EXPLORER,2018,1,0,0,1,0,0,32350,18790000,13/05/2020,ford
1186,FORD EXPLORER,2017,1,0,0,1,0,0,76121,16990000,13/05/2020,ford
1205,FORD EXPLORER,2017,1,0,0,1,0,0,50465,14990000,12/05/2020,ford
1231,FORD EXPLORER,2018,1,0,0,1,0,0,23470,20990000,12/05/2020,ford
1335,FORD EXPLORER,2017,1,0,0,1,0,0,44400,14990000,09/05/2020,ford
1547,FORD EXPLORER,2014,1,0,0,1,0,0,135000,12490000,01/05/2020,ford
1727,FORD EXPLORER,2015,1,0,0,1,0,0,105000,11490000,26/04/2020,ford
1863,FORD EXPLORER,2018,1,0,0,1,0,0,18553,18990000,23/04/2020,ford
1901,FORD EXPLORER,2017,1,0,0,1,0,0,49963,14490000,22/04/2020,ford
2083,FORD EXPLORER,2014,1,0,0,1,0,0,62606,11980000,15/04/2020,ford
2150,FORD EXPLORER,2015,1,0,0,1,0,0,76000,12990000,09/04/2020,ford
2288,FORD EXPLORER,2016,1,0,0,1,0,0,81200,14490000,04/04/2020,ford
2340,FORD EXPLORER,2019,1,0,0,1,0,0,9800,17990000,01/04/2020,ford
2527,FORD EXPLORER,2015,1,0,0,1,0,0,84000,12800000,25/03/2020,ford
2695,FORD EXPLORER,2013,1,0,0,1,0,0,91664,9200000,20/03/2020,ford
2845,FORD EXPLORER,2018,1,0,0,1,0,0,29868,17990000,18/03/2020,ford
2874,FORD EXPLORER,2016,1,0,0,1,0,0,83217,13900000,18/03/2020,ford
2959,FORD EXPLORER,2017,1,0,0,1,0,0,55000,18990000,17/03/2020,ford
2984,FORD EXPLORER,2016,1,0,0,1,0,0,55000,16990000,17/03/2020,ford
3251,FORD EXPLORER,2014,1,0,0,1,0,0,116000,11690000,10/03/2020,ford
3340,FORD EXPLORER,2020,1,0,0,1,0,0,10079,22890000,06/03/2020,ford
3346,FORD EXPLORER,2017,1,0,0,1,0,0,49500,15390000,05/03/2020,ford
16,FORD F-150,2014,1,0,0,1,0,0,143000,10990000,03/07/2020,ford
214,FORD F-150,2016,1,0,0,1,0,0,92000,17890000,25/06/2020,ford
230,FORD F-150,2017,1,0,0,1,0,0,48850,22900000,24/06/2020,ford
264,FORD F-150,2019,1,0,0,1,0,0,32000,21000000,24/06/2020,ford
315,FORD F-150,2012,1,0,0,1,0,0,137200,8490000,22/06/2020,ford
671,FORD F-150,2009,1,0,0,1,0,0,163000,8980000,08/06/2020,ford
786,FORD F-150,2017,1,0,0,1,0,0,77000,15890000,02/06/2020,ford
831,FORD F-150,2018,1,0,0,1,0,0,102700,18490000,29/05/2020,ford
1126,FORD F-150,2017,1,0,0,1,0,0,92600,19990000,14/05/2020,ford
1134,FORD F-150,2011,1,0,0,1,0,0,134000,10490000,14/05/2020,ford
1166,FORD F-150,2018,1,0,0,1,0,0,17500,24890000,13/05/2020,ford
1342,FORD F-150,2018,1,0,0,1,0,0,29000,29990000,09/05/2020,ford
1518,FORD F-150,2013,1,0,0,1,0,0,199701,12900000,04/05/2020,ford
1803,FORD F-150,2014,1,0,0,1,0,0,54360,12990000,23/04/2020,ford
2113,FORD F-150,2017,1,0,0,1,0,0,123132,16500000,14/04/2020,ford
2188,FORD F-150,2012,0,1,0,1,0,0,120362,10780000,08/04/2020,ford
2359,FORD F-150,2014,1,0,0,1,0,0,107000,14990000,31/03/2020,ford
2440,FORD F-150,2014,1,0,0,1,0,0,56259,12990000,26/03/2020,ford
2514,FORD F-150,2015,1,0,0,1,0,0,54000,18900000,25/03/2020,ford
2649,FORD F-150,2017,1,0,0,1,0,0,61000,15990000,23/03/2020,ford
2754,FORD F-150,2015,1,0,0,1,0,0,154913,14950000,19/03/2020,ford
2842,FORD F-150,2017,1,0,0,1,0,0,27484,21890000,18/03/2020,ford
2873,FORD F-150,2012,1,0,0,1,0,0,91259,11900000,18/03/2020,ford
2951,FORD F-150,2015,1,0,0,1,0,0,69500,10990000,18/03/2020,ford
3012,FORD F-150,2015,1,0,0,1,0,0,117500,14990000,17/03/2020,ford
3281,FORD F-150,2016,1,0,0,1,0,0,52000,15990000,09/03/2020,ford
3368,FORD F-150,2017,1,0,0,1,0,0,91757,14190000,05/03/2020,ford
987,FORD FIESTA,2017,0,1,0,1,0,0,18000,6990000,19/05/2020,ford
1183,FORD FIESTA,2013,0,1,0,1,0,0,99500,5390000,13/05/2020,ford
1448,FORD FIESTA,2013,0,1,0,1,0,0,93300,4990000,06/05/2020,ford
2020,FORD FIESTA,2013,0,1,0,1,0,0,121000,4480000,17/04/2020,ford
2155,FORD FIESTA,2013,0,1,0,1,0,0,73000,4490000,09/04/2020,ford
2335,FORD FIESTA,2015,0,1,0,1,0,0,72584,5280000,01/04/2020,ford
2412,FORD FIESTA,2019,0,1,0,1,0,0,19264,7490000,27/03/2020,ford
2579,FORD FIESTA,2018,0,1,0,1,0,0,35200,7290000,24/03/2020,ford
3075,FORD FIESTA,2015,0,1,0,1,0,0,48682,6390000,14/03/2020,ford
21,FORD FOCUS,2013,0,1,0,1,0,0,125000,4990000,03/07/2020,ford
39,FORD FOCUS,2016,1,0,0,1,0,0,32500,7990000,02/07/2020,ford
634,FORD FOCUS,2016,0,1,0,1,0,0,68000,6900000,11/06/2020,ford
793,FORD FOCUS,2015,1,0,0,1,0,0,109000,5990000,02/06/2020,ford
1130,FORD FOCUS,2012,0,1,0,1,0,0,160000,4590000,14/05/2020,ford
1141,FORD FOCUS,2016,0,1,0,1,0,0,60000,6890000,14/05/2020,ford
1382,FORD FOCUS,2016,1,0,0,1,0,0,24842,8490000,08/05/2020,ford
1545,FORD FOCUS,2017,1,0,0,1,0,0,33000,8990000,02/05/2020,ford
1898,FORD FOCUS,2014,1,0,0,1,0,0,61044,6490000,22/04/2020,ford
2076,FORD FOCUS,2016,0,1,0,1,0,0,103000,6890000,15/04/2020,ford
2137,FORD FOCUS,2016,1,0,0,1,0,0,51000,7590000,10/04/2020,ford
2187,FORD FOCUS,2015,0,1,0,1,0,0,58887,6380000,08/04/2020,ford
2387,FORD FOCUS,2016,0,1,0,1,0,0,55000,6590000,30/03/2020,ford
2783,FORD FOCUS,2013,0,1,0,1,0,0,54000,6190000,18/03/2020,ford
3015,FORD FOCUS,2015,0,1,0,1,0,0,84950,5980000,17/03/2020,ford
219,FORD FUSION,2018,1,0,0,1,0,0,45000,12390000,25/06/2020,ford
792,FORD FUSION,2018,1,0,0,1,0,0,38632,11990000,02/06/2020,ford
1862,FORD FUSION,2017,1,0,0,1,0,0,50333,11990000,23/04/2020,ford
2090,FORD FUSION,2017,1,0,0,1,0,0,74398,11990000,15/04/2020,ford
2186,FORD FUSION,2017,1,0,0,1,0,0,56183,11680000,08/04/2020,ford
2798,FORD FUSION,2020,1,0,0,1,0,0,1282,18990000,18/03/2020,ford
2844,FORD FUSION,2018,1,0,0,1,0,0,49300,11890000,18/03/2020,ford
667,FORD MUSTANG,2017,1,0,0,1,0,0,44000,22480000,08/06/2020,ford
984,FORD MUSTANG,2013,1,0,0,1,0,0,32800,13990000,19/05/2020,ford
1311,FORD MUSTANG,1965,1,0,0,1,0,0,14341,22990000,11/05/2020,ford
180,FORD NEW ECOSPORT,2018,0,1,0,1,0,0,31400,8980000,25/06/2020,ford
797,FORD NEW ECOSPORT,2019,0,1,0,1,0,0,31147,8990000,02/06/2020,ford
874,FORD NEW ECOSPORT,2016,0,1,0,0,1,0,65573,7490000,27/05/2020,ford
950,FORD NEW ECOSPORT,2017,0,1,0,1,0,0,42055,7990000,22/05/2020,ford
990,FORD NEW ECOSPORT,2017,0,1,0,1,0,0,49811,7590000,19/05/2020,ford
1188,FORD NEW ECOSPORT,2017,0,1,0,1,0,0,15800,8990000,13/05/2020,ford
1358,FORD NEW ECOSPORT,2017,0,1,0,1,0,0,48950,7990000,08/05/2020,ford
1775,FORD NEW ECOSPORT,2017,0,1,0,1,0,0,52000,7800000,24/04/2020,ford
2266,FORD NEW ECOSPORT,2016,0,1,0,1,0,0,82255,7990000,06/04/2020,ford
2270,FORD NEW ECOSPORT,2017,0,1,0,0,1,0,43000,9790000,06/04/2020,ford
2714,FORD NEW ECOSPORT,2017,1,0,0,0,1,0,58040,8590000,19/03/2020,ford
2415,FORD NEW ECOSPORT TITANIUM,2016,0,1,0,1,0,0,24500,7500000,27/03/2020,ford
1,FORD RANGER,2019,0,1,0,1,0,0,16000,13990000,03/07/2020,ford
41,FORD RANGER,2018,0,1,0,0,1,0,69500,14590000,02/07/2020,ford
124,FORD RANGER,2017,0,1,0,0,1,0,72000,13990000,30/06/2020,ford
263,FORD RANGER,2016,0,1,0,1,0,0,62200,11990000,24/06/2020,ford
787,FORD RANGER,2017,0,1,0,0,1,0,95000,13990000,02/06/2020,ford
818,FORD RANGER,2017,0,1,0,0,1,0,71000,14990000,01/06/2020,ford
1101,FORD RANGER,2018,0,1,0,1,0,0,38000,12650000,15/05/2020,ford
1182,FORD RANGER,2015,0,1,0,0,1,0,99340,9990000,13/05/2020,ford
2843,FORD RANGER,2017,0,1,0,0,1,0,66531,13890000,18/03/2020,ford
3011,FORD RANGER,2015,0,1,0,0,1,0,122900,12590000,17/03/2020,ford
3077,FORD RANGER,2016,0,1,0,0,1,0,141602,11490000,13/03/2020,ford
3161,FORD RANGER,2017,0,1,0,0,1,0,128000,13590000,12/03/2020,ford
95,FOTON MIDI,2019,0,1,0,1,0,0,11000,4990000,30/06/2020,foton
2997,FOTON MIDI,2018,0,1,0,1,0,0,40000,5690000,17/03/2020,foton
2773,FREIGHTLINER ARGOSY,2010,0,1,0,0,1,0,1082070,19900000,18/03/2020,FREIGHTLINER
2774,FREIGHTLINER ARGOSY,2005,0,1,0,0,1,0,1977030,14900000,18/03/2020,FREIGHTLINER
432,FREIGHTLINER CL120,2011,0,1,0,0,1,0,408000,22500000,18/06/2020,FREIGHTLINER
433,FREIGHTLINER CL120,2011,0,1,0,0,1,0,438000,22500000,18/06/2020,FREIGHTLINER
1906,FREIGHTLINER CL120,2012,0,1,0,0,1,0,388806,22500000,22/04/2020,FREIGHTLINER
2319,FREIGHTLINER CL120,2012,0,1,0,0,1,0,412564,22500000,01/04/2020,FREIGHTLINER
2320,FREIGHTLINER CL120,2012,0,1,0,0,1,0,548992,22500000,01/04/2020,FREIGHTLINER
3293,FREIGHTLINER M2,2011,0,1,0,0,1,0,800000,20400000,09/03/2020,FREIGHTLINER
3294,FREIGHTLINER M2,2011,0,1,0,0,1,0,780000,20500000,09/03/2020,FREIGHTLINER
2070,GAC GONOW WAY CARGO,2016,0,1,0,1,0,0,34344,3350000,15/04/2020,gac
379,GEELY CK,2019,0,1,0,1,0,0,7000,8980000,19/06/2020,geely
1108,GEELY GC7,2019,0,1,0,1,0,0,7000,7680000,15/05/2020,geely
1049,GREAT WALL H3,2016,0,1,0,1,0,0,91000,6480000,18/05/2020,great wall
2361,GREAT WALL H3,2018,0,1,0,1,0,0,5900,7490000,31/03/2020,great wall
2671,GREAT WALL H3,2017,0,1,0,1,0,0,48429,6580000,21/03/2020,great wall
784,GREAT WALL H6,2016,0,1,0,0,1,0,43775,6980000,02/06/2020,great wall
2030,GREAT WALL HAVAL,2013,0,1,0,1,0,0,85000,4990000,17/04/2020,great wall
2054,GREAT WALL HAVAL,2017,0,1,0,1,0,0,24000,6790000,16/04/2020,great wall
2759,GREAT WALL HAVAL,2017,0,1,0,1,0,0,51400,6980000,19/03/2020,great wall
3341,GREAT WALL HAVAL 3,2017,0,1,0,1,0,0,32000,6490000,06/03/2020,great wall
